,datetime,price,log_diff,log_price
143,2022-05-24 04:00:00,931.27,-0.0442355781044101,6.836549245973219
144,2022-05-25 04:00:00,949.86,0.0197653593405222,6.856314605313742
145,2022-05-26 04:00:00,936.49,-0.0141757615432025,6.842138843770539
146,2022-05-27 04:00:00,962.17,0.0270523064595948,6.869191150230134
147,2022-05-28 04:00:00,1038.49,0.076331863766681,6.945523013996815
148,2022-05-29 04:00:00,1075.24,0.0347761574610308,6.980299171457846
149,2022-05-30 04:00:00,983.48,-0.0892018693718519,6.891097302085994
150,2022-05-31 04:00:00,937.86,-0.0474966179505589,6.843600684135435
151,2022-06-01 04:00:00,931.43,-0.0068796445288947,6.83672103960654
152,2022-06-02 04:00:00,937.42,0.0064103812635964,6.843131420870137
153,2022-06-03 04:00:00,843.44,-0.1056426536014418,6.737488767268695
154,2022-06-04 04:00:00,956.84,0.1261474210738917,6.8636361883425865
155,2022-06-05 04:00:00,926.55,-0.0321681775325686,6.831468010810018
156,2022-06-06 04:00:00,835.82,-0.1030547319128434,6.728413278897174
157,2022-06-07 04:00:00,830.98,-0.0058075517200384,6.722605727177136
158,2022-06-08 04:00:00,717.38,-0.1470000409175229,6.575605686259613
159,2022-06-09 04:00:00,492.74,-0.3756240346995847,6.199981651560028
160,2022-06-10 04:00:00,879.77,0.5796788581144323,6.779660509674461
161,2022-06-11 04:00:00,954.33,0.0813490139097661,6.861009523584227
162,2022-06-12 04:00:00,946.44,-0.0083019463863269,6.8527075771979
163,2022-06-13 04:00:00,834.26,-0.1261624728237533,6.726545104374146
164,2022-06-14 04:00:00,826.68,-0.0091274249810417,6.717417679393105
165,2022-06-15 04:00:00,742.17,-0.1078393519554001,6.6095783274377045
166,2022-06-16 04:00:00,799.14,0.0739578220032894,6.683536149440994
167,2022-06-17 04:00:00,825.78,0.032792244778502,6.716328394219496
168,2022-06-18 04:00:00,788.94,-0.0456381218926136,6.670690272326882
169,2022-06-19 04:00:00,843.47,0.0668340629329948,6.737524335259877
170,2022-06-20 04:00:00,877.1,0.0390966756974586,6.776621010957336
171,2022-06-21 04:00:00,755.03,-0.1498635273983914,6.6267574835589445
172,2022-06-22 04:00:00,784.14,0.037830092278055,6.6645875758369995
173,2022-06-23 04:00:00,909.78,0.148615236203903,6.8132028120409025
174,2022-06-24 04:00:00,877.09,-0.0365932023570891,6.776609609683813
175,2022-06-25 04:00:00,884.18,0.0080510521356123,6.784660661819426
176,2022-06-26 04:00:00,710.56,-0.2186072702756334,6.566053391543792
177,2022-06-27 04:00:00,514.1,-0.3236355924823328,6.242417799061459
178,2022-06-28 04:00:00,767.4,0.4005903787513922,6.643008177812852
179,2022-06-29 04:00:00,625.57,-0.2043449436957729,6.438663234117079
180,2022-06-30 04:00:00,712.82,0.1305657000072839,6.569228934124363
181,2022-07-01 04:00:00,737.66,0.03425407971209,6.603483013836453
182,2022-07-02 04:00:00,811.0,0.0947850402789605,6.698268054115413
183,2022-07-03 04:00:00,751.98,-0.075558326263927,6.622709727851486
184,2022-07-04 04:00:00,845.24,0.1169108828472405,6.739620610698727
185,2022-07-05 04:00:00,740.3,-0.132565101249674,6.607055509449053
186,2022-07-06 04:00:00,748.08,0.0104544146781391,6.617509924127192
187,2022-07-07 04:00:00,868.34,0.1490734189058802,6.766583343033072
188,2022-07-08 04:00:00,934.84,0.0737920486177525,6.8403753916508245
189,2022-07-09 04:00:00,860.51,-0.0828501549162616,6.757525236734563
190,2022-07-10 04:00:00,870.71,0.0117837340461139,6.769308970780677
191,2022-07-11 04:00:00,860.47,-0.011830219188309,6.757478751592368
192,2022-07-12 04:00:00,819.82,-0.0483939476255192,6.7090848039668485
193,2022-07-13 04:00:00,797.51,-0.0275904302015108,6.681494373765338
194,2022-07-14 04:00:00,788.87,-0.0108928320207759,6.670601541744562
195,2022-07-15 04:00:00,819.07,0.0375680085416183,6.70816955028618
196,2022-07-16 04:00:00,972.37,0.1715668401784311,6.879736390464611
197,2022-07-17 04:00:00,963.91,-0.0087384612083249,6.870997929256286
198,2022-07-18 04:00:00,955.61,-0.0086480492298335,6.862349880026453
199,2022-07-19 04:00:00,949.71,-0.0061932051920425,6.85615667483441
200,2022-07-20 04:00:00,899.81,-0.0539730449082975,6.8021836299261125
201,2022-07-21 04:00:00,606.9,-0.3938195970843035,6.408364032841809
202,2022-07-22 04:00:00,626.84,0.032327291813206,6.440691324655015
203,2022-07-23 04:00:00,1018.77,0.4856599716091949,6.92635129626421
204,2022-07-24 04:00:00,980.75,-0.0380337111745481,6.888317585089662
205,2022-07-25 04:00:00,963.21,-0.0180461285291979,6.870271456560464
